id,latitude,longitude,year,name,sex,bottom_depth,surface_temperature,bottom_temperature,haul,cpue
146906,58.68333,-165.96667,1976,snow crab,male,35,1.9,0.7,150,233
146903,58.7,-167.93333,1976,snow crab,male,46,0.1,-0.3,147,520164
146899,58.35,-171.56667,1976,snow crab,male,95,0.5,-1.7,132,1453
146898,58.35,-170.93333,1976,snow crab,male,84,0.5,-1.7,130,17176
146886,58,-172.08333,1976,snow crab,male,104,-0.4,0.5,83,38839
146885,58.01667,-171.58333,1976,snow crab,male,95,6.2,1.2,121,24566
146884,58.01667,-170.95,1976,snow crab,male,86,6.1,0.1,122,19411
147102,55.31667,-166.33333,1977,snow crab,male,128,7.1,4,34,253
147101,55.33333,-166.95,1977,snow crab,male,135,9.6,3.7,97,967
147098,55,-166.31667,1977,snow crab,male,139,6.8,3.6,38,127
168764,55.66667,-164,1977,snow crab,female,91,8.3,4.2,47,2026
158066,58.33333,-169.76667,1977,snow crab,male,66,11,2,127,96000
168942,56.33333,-168.86667,1977,snow crab,female,123,12,3.8,158,230227
168941,56.35,-168.23333,1977,snow crab,female,148,9.5,3.7,106,109370
168940,56.33333,-163.4,1977,snow crab,female,82,6.8,3.1,28,2406
168938,56.33333,-164.58333,1977,snow crab,female,84,8.4,2.9,74,1857
168763,55.66667,-164.58333,1977,snow crab,female,95,8.3,4.5,46,102216
168761,55.33333,-164.58333,1977,snow crab,female,99,7.2,4,31,257366
172832,58.68333,-172.98333,1977,snow crab,female,106,9.1,2.5,135,829
172831,58.66667,-171.73333,1977,snow crab,female,90,8.6,1.4,131,40310
172830,58.68333,-171.11667,1977,snow crab,female,80,10.8,0.5,130,324576
158064,58,-172.2,1977,snow crab,male,101,9.3,2.5,138,17472
158059,57.68333,-172.76667,1977,snow crab,male,113,9.5,3,142,5065
158060,58,-169.68333,1977,snow crab,male,66,11.7,2.7,126,208162
147781,56.33333,-167.01667,1977,snow crab,male,110,9.5,3.9,94,18361
156284,56.98333,-165.21667,1977,snow crab,male,68,7.9,2.6,77,69013
156283,56.98333,-165.83333,1977,snow crab,male,70,8.6,3,78,66855
156278,56.68333,-171.93333,1977,snow crab,male,117,9.8,3.8,150,2921
156277,56.68333,-171.33333,1977,snow crab,male,113,9.6,3.7,151,5258
156276,56.68333,-170.71667,1977,snow crab,male,108,9.8,3.7,154,3419
156275,56.68333,-170.13333,1977,snow crab,male,93,9.9,3.8,155,64328
156274,56.65,-169.53333,1977,snow crab,male,75,11.1,4.5,110,14909
158062,58,-170.96667,1977,snow crab,male,82,10.2,2.5,122,53283
158063,58,-171.58333,1977,snow crab,male,93,9.8,2.5,139,43234
168758,55.33333,-166.95,1977,snow crab,female,135,9.6,3.7,97,138
156301,57.33333,-167.1,1977,snow crab,male,68,8.7,2,85,42041
147780,56.33333,-167.65,1977,snow crab,male,124,10.2,3.9,101,39505
147767,55.66667,-164,1977,snow crab,male,91,8.3,4.2,47,6078
147766,55.66667,-164.58333,1977,snow crab,male,95,8.3,4.5,46,13951
147765,55.66667,-165.16667,1977,snow crab,male,106,7.7,4,43,7091
147764,55.66667,-165.8,1977,snow crab,male,112,7.4,4.1,42,912
147763,55.68333,-166.38333,1977,snow crab,male,123,6.9,3.7,39,3039
147761,55.33333,-164,1977,snow crab,male,73,7.2,4.9,30,1671
156273,56.68333,-168.88333,1977,snow crab,male,97,9.8,3.6,105,121528
156272,56.66667,-168.28333,1977,snow crab,male,102,9.6,3.5,102,40395
159065,56.66667,-164.6,1977,snow crab,male,71,8,2.9,73,74965
159066,56.66667,-164,1977,snow crab,male,73,7.3,1.5,50,35361
156294,57,-169.53333,1977,snow crab,male,59,10.4,3.2,111,513988
156290,57,-161.56667,1977,snow crab,male,66,5.2,2.2,23,3039
147760,55.33333,-164.58333,1977,snow crab,male,99,7.2,4,31,10851
156300,57.33333,-167.71667,1977,snow crab,male,70,8.7,3.1,90,132937
158902,58.68333,-172.98333,1977,snow crab,male,106,9.1,2.5,135,6768
156298,57.03333,-172.03333,1977,snow crab,male,112,9.6,3.9,147,8288
156297,57.01667,-171.38333,1977,snow crab,male,104,10.2,3.6,146,9750
147797,56.65,-167.06667,1977,snow crab,male,93,9.5,3.5,93,16842
147792,56.33333,-168.86667,1977,snow crab,male,123,12,3.8,158,64140
158049,57.66667,-167.15,1977,snow crab,male,66,8.4,2,86,66626
158050,57.66667,-161.5,1977,snow crab,male,49,8,3.6,58,380
147791,56.35,-168.23333,1977,snow crab,male,148,9.5,3.7,106,58891
158053,57.66667,-169.03333,1977,snow crab,male,66,11.8,3.2,118,112875
158054,57.66667,-169.63333,1977,snow crab,male,68,10.7,2.7,119,56426
147790,56.35,-161.63333,1977,snow crab,male,62,4.1,3.2,6,2688
171987,57.66667,-167.15,1977,snow crab,female,66,8.4,2,86,6402
156477,57.33333,-172.71667,1977,snow crab,male,110,9.2,3.3,143,5024
171989,57.66667,-169.03333,1977,snow crab,female,66,11.8,3.2,118,246561
171990,57.66667,-169.63333,1977,snow crab,female,68,10.7,2.7,119,33422
171994,57.68333,-172.76667,1977,snow crab,female,113,9.5,3,142,507
171995,58,-169.68333,1977,snow crab,female,66,11.7,2.7,126,541627
171997,58,-170.96667,1977,snow crab,female,82,10.2,2.5,122,11919
171998,58,-171.58333,1977,snow crab,female,93,9.8,2.5,139,2571
171999,58,-172.2,1977,snow crab,female,101,9.3,2.5,138,27043
147788,56.31667,-162.8,1977,snow crab,male,77,6.2,3,27,3798
158238,58.68333,-171.11667,1977,snow crab,male,80,10.8,0.5,130,100417
158232,58.33333,-171.06667,1977,snow crab,male,82,10.3,1.4,123,330319
172164,58.33333,-169.76667,1977,snow crab,female,66,11,2,127,312864
172166,58.33333,-171.06667,1977,snow crab,female,82,10.3,1.4,123,1523541
171956,56.66667,-168.28333,1977,snow crab,female,102,9.6,3.5,102,92017
171957,56.68333,-168.88333,1977,snow crab,female,97,9.8,3.6,105,1218923
171958,56.68333,-170.71667,1977,snow crab,female,108,9.8,3.7,154,2533
171959,56.68333,-171.33333,1977,snow crab,female,113,9.6,3.7,151,2454
156312,57.33333,-170.86667,1977,snow crab,male,79,11,3.8,114,55114
156311,57.33333,-170.25,1977,snow crab,male,53,11.3,4.7,115,2912
156308,57.31667,-168.36667,1977,snow crab,male,71,9,3,89,184818
156271,56.68333,-160.38333,1977,snow crab,male,59,3.2,3.2,9,152
171960,56.68333,-171.93333,1977,snow crab,female,117,9.8,3.8,150,25481
171293,56.65,-167.06667,1977,snow crab,female,93,9.5,3.5,93,380
156269,56.66667,-161.58333,1977,snow crab,male,86,4.7,2.4,24,4559
171965,56.98333,-165.83333,1977,snow crab,female,70,8.6,3,78,5525
156307,57.33333,-160.28333,1977,snow crab,male,60,4.8,4.3,20,138
171966,56.98333,-165.21667,1977,snow crab,female,68,7.9,2.6,77,286001
171969,56.98333,-163.36667,1977,snow crab,female,64,6.7,1.7,70,20719
171973,57,-169.53333,1977,snow crab,female,59,10.4,3.2,111,5040859
171975,57.01667,-171.38333,1977,snow crab,female,104,10.2,3.6,146,214189
171976,57.03333,-172.03333,1977,snow crab,female,112,9.6,3.9,147,4144
171978,57.33333,-167.71667,1977,snow crab,female,70,8.7,3.1,90,71566
171979,57.33333,-167.1,1977,snow crab,female,68,8.7,2,85,73630
171980,57.31667,-168.36667,1977,snow crab,female,71,9,3,89,200012
171949,56.66667,-166.45,1977,snow crab,female,80,9.2,3.1,82,1533047
171985,57.33333,-172.71667,1977,snow crab,female,110,9.2,3.3,143,3155
147798,56.66667,-166.45,1977,snow crab,male,80,9.2,3.1,82,60527
156266,56.65,-163.38333,1977,snow crab,male,73,8.1,2,51,57186
147787,56.33333,-163.4,1977,snow crab,male,82,6.8,3.1,28,7978
147785,56.33333,-164.58333,1977,snow crab,male,84,8.4,2.9,74,46586
171952,56.66667,-164.6,1977,snow crab,female,71,8,2.9,73,13676
171953,56.66667,-164,1977,snow crab,female,73,7.3,1.5,50,73209
171954,56.65,-163.38333,1977,snow crab,female,73,8.1,2,51,4973
147782,56.33333,-166.41667,1977,snow crab,male,99,9.2,3.6,81,5445
156287,56.98333,-163.36667,1977,snow crab,male,64,6.7,1.7,70,115338
156303,57.33333,-162.76667,1977,snow crab,male,48,5.8,2.7,54,7873
168771,56.33333,-166.41667,1977,snow crab,female,99,9.2,3.6,81,97110
158240,58.68333,-172.41667,1977,snow crab,male,99,9,1.7,134,3950
158239,58.66667,-171.73333,1977,snow crab,male,90,8.6,1.4,131,92313
168770,56.33333,-167.01667,1977,snow crab,female,110,9.5,3.9,94,320752
145993,56.66167,-161.58833,1978,snow crab,male,84,5.5,3,39,190
145994,56.6725,-160.96583,1978,snow crab,male,70,5.8,3.4,40,351
145995,56.64834,-160.36417,1978,snow crab,male,55,5.7,4.1,41,414
145996,56.64917,-168.26667,1978,snow crab,male,106,5.4,3.7,30,13353
145997,56.6825,-168.8825,1978,snow crab,male,97,5.7,4.5,76,20834
145998,56.66834,-169.4775,1978,snow crab,male,79,4.5,4,75,16104
145999,56.665,-171.3725,1978,snow crab,male,113,5.7,3.8,16,6972
146000,56.66167,-171.96167,1978,snow crab,male,124,5.6,3.9,17,506
146001,56.67584,-172.57834,1978,snow crab,male,134,6.2,3.4,18,89
146002,57.005,-167.70084,1978,snow crab,male,77,7,3.4,93,12078
146003,57.00083,-167.075,1978,snow crab,male,73,6.9,3.4,89,11754
146006,56.99833,-165.2075,1978,snow crab,male,68,4.1,2.1,8,10417
146007,56.9975,-164.60167,1978,snow crab,male,68,4.8,2.2,9,7596
146008,56.99583,-164.00834,1978,snow crab,male,64,6.4,4.1,16,4559
146009,56.97833,-163.36917,1978,snow crab,male,62,5.4,2.6,35,3166
146010,56.9875,-162.79417,1978,snow crab,male,57,4.4,2.6,34,2330
146011,56.98667,-162.17584,1978,snow crab,male,59,4.7,3.1,33,651
146012,56.99,-160.35583,1978,snow crab,male,62,3.6,3.5,30,234
146013,57.0075,-168.27,1978,snow crab,male,80,7.8,3.8,132,12230
146014,57.02167,-168.93917,1978,snow crab,male,79,7.7,3.3,97,37809
146015,57.01,-169.54583,1978,snow crab,male,60,4.5,4,77,21574
146016,57.01667,-170.10834,1978,snow crab,male,64,5,4.8,81,16990
146017,57.0175,-171.41417,1978,snow crab,male,108,5.4,3.4,24,10534
146019,56.99583,-172.64167,1978,snow crab,male,121,5.4,3.6,21,591
146020,57.31,-167.7325,1978,snow crab,male,73,6.7,3.9,92,12153
146021,57.31917,-167.09667,1978,snow crab,male,70,6.8,3.6,91,107793
146022,57.2975,-166.41,1978,snow crab,male,66,5.4,2.8,60,183713
146023,57.32334,-165.82167,1978,snow crab,male,66,6,3,59,45578
146024,57.31417,-165.1175,1978,snow crab,male,66,6.4,3.2,58,40509
146025,57.30167,-164.63833,1978,snow crab,male,64,6.4,2.9,57,60315
146026,57.33583,-163.98917,1978,snow crab,male,60,5.1,1.8,17,54957
146027,57.32167,-163.36583,1978,snow crab,male,51,4,2,18,78257
146028,57.33333,-162.75584,1978,snow crab,male,48,3,1.8,19,10516
146029,57.32333,-162.15,1978,snow crab,male,48,3,2.4,20,7813
146030,57.33167,-161.51917,1978,snow crab,male,55,3.7,2.2,21,3039
146031,57.31917,-160.91833,1978,snow crab,male,64,4.7,2.8,22,253
146032,57.3875,-159.0625,1978,snow crab,male,46,4.1,3.8,25,138
146033,57.35834,-168.3375,1978,snow crab,male,71,7.4,3.9,95,13218
146034,57.33,-168.97584,1978,snow crab,male,68,6.4,3.9,96,129701
146035,57.3325,-169.62084,1978,snow crab,male,64,6,3.5,78,188424
146036,57.32833,-170.2325,1978,snow crab,male,59,6,4,79,2324
146037,57.3275,-170.8675,1978,snow crab,male,80,6,3.5,80,14365
146038,57.32417,-171.50084,1978,snow crab,male,99,5.8,3.3,25,23245
146039,57.33084,-172.09,1978,snow crab,male,108,5.4,3.4,26,28866
146040,57.33084,-172.75334,1978,snow crab,male,119,7.7,3.9,141,2051
146041,57.32834,-173.36583,1978,snow crab,male,121,7.4,3.7,142,1823
146042,57.67167,-167.82083,1978,snow crab,male,66,7.6,3.8,134,34943
146043,57.69084,-167.21,1978,snow crab,male,66,7.7,2.8,133,53782
146879,57.67084,-162.71917,1978,snow crab,male,40,5.8,5,112,127
146211,57.65167,-165.8725,1978,snow crab,male,62,5.3,3.3,64,21451
146212,57.64834,-165.245,1978,snow crab,male,60,5.8,3.9,65,45405
146213,57.66,-164.5875,1978,snow crab,male,51,5.3,3.7,66,17697
146214,57.65,-163.98,1978,snow crab,male,49,5.1,4.3,67,9296
146215,57.65917,-163.33584,1978,snow crab,male,46,5.9,4.8,111,1519
172866,60.00167,-173.26583,1978,snow crab,female,70,7.3,1.3,122,54694
172865,60.0025,-172.59334,1978,snow crab,female,64,7.1,1.4,123,3207
172864,59.98167,-171.9525,1978,snow crab,female,64,7.2,1,124,456
172863,60.02334,-171.29583,1978,snow crab,female,66,6.5,0.1,107,29778
172862,59.6625,-177.16667,1978,snow crab,female,177,7.2,2.8,185,18043
172861,59.65417,-176.565,1978,snow crab,female,137,7.3,2.8,184,358
172860,59.66584,-173.89084,1978,snow crab,female,102,8,3,180,1411
172859,59.66667,-173.27,1978,snow crab,female,95,8.1,2,179,7996
172858,59.665,-172.59334,1978,snow crab,female,84,8,1.1,178,45581
172857,59.645,-171.9,1978,snow crab,female,77,7.2,0.8,125,42065
172855,59.3225,-177.03,1978,snow crab,female,148,7.4,1.9,170,27538
172854,59.3225,-176.36333,1978,snow crab,female,135,7.6,2.2,171,5375
172853,59.3225,-175.72334,1978,snow crab,female,134,7.6,2.4,172,447
172852,59.3475,-175.08667,1978,snow crab,female,132,7.7,3.3,173,190
172851,59.3175,-174.41667,1978,snow crab,female,119,7.9,3.5,174,101
172850,59.33417,-173.77,1978,snow crab,female,110,8,2.9,175,560
172849,59.33083,-173.115,1978,snow crab,female,101,8.2,2.8,176,152
172848,59.33584,-172.49834,1978,snow crab,female,86,8.3,1.8,177,129534
172847,59.30667,-171.84667,1978,snow crab,female,79,7.2,1.1,126,5545
172846,59.35,-171.18917,1978,snow crab,female,73,6.4,0.2,105,27887
172845,59.00167,-177.63084,1978,snow crab,female,135,7.5,3.1,167,8491
172844,59.00334,-176.9775,1978,snow crab,female,137,7.5,3.3,166,9116
172843,58.98,-176.32334,1978,snow crab,female,135,7.5,2.6,163,12885
172842,59.005,-175.75334,1978,snow crab,female,134,7.4,2.6,162,13913
172841,59.005,-175.02917,1978,snow crab,female,128,7.8,3.4,160,12535
172840,59.00584,-174.39,1978,snow crab,female,124,7.6,3.3,159,1899
172839,59.0025,-173.7325,1978,snow crab,female,115,7.7,3.4,156,6178
172838,58.99583,-172.46917,1978,snow crab,female,97,7.9,2.8,154,76
172837,58.97833,-171.7825,1978,snow crab,female,86,7.2,1.7,127,484772
172836,59.015,-171.12334,1978,snow crab,female,75,6.6,1.1,104,40800
172835,54.99917,-165.15917,1978,snow crab,female,106,4.9,3.8,2,760
172834,55.01917,-166.335,1978,snow crab,female,137,6,3.9,61,2901
170271,56.3275,-163.99,1978,snow crab,female,84,4.9,2.5,14,3799
170272,56.33583,-168.225,1978,snow crab,female,146,6.7,3.7,74,65888
170273,56.24917,-169.44667,1978,snow crab,female,276,4.9,3.7,11,7882
170274,56.64334,-167.67584,1978,snow crab,female,104,5.6,3.4,31,184541
170275,56.68667,-167.06584,1978,snow crab,female,93,6.7,2.9,88,1975
158040,61.00084,-173.53334,1978,snow crab,male,73,6.9,1,117,415979
158039,60.97667,-172.80084,1978,snow crab,male,64,6.5,1.7,114,59667
157178,59.30667,-171.84667,1978,snow crab,male,79,7.2,1.1,126,8128
157177,59.35,-171.18917,1978,snow crab,male,73,6.4,0.2,105,15731
157176,59.00167,-177.63084,1978,snow crab,male,135,7.5,3.1,167,2771
158038,60.97333,-172.17334,1978,snow crab,male,62,6.9,0.2,113,39349
158037,60.995,-171.5125,1978,snow crab,male,57,6.8,0.6,112,65329
158036,60.64167,-174.13583,1978,snow crab,male,84,7.3,1.7,119,280864
158035,60.67084,-173.46167,1978,snow crab,male,64,7.1,1.9,116,414905
158033,60.6575,-172.07,1978,snow crab,male,60,6.8,0.3,110,45256
159113,56.68667,-167.06584,1978,snow crab,male,93,6.7,2.9,88,5242
159114,56.66417,-166.465,1978,snow crab,male,82,7,3,87,14433
159116,56.66334,-165.2225,1978,snow crab,male,73,4.4,2.2,7,5959
159117,56.6575,-164.58917,1978,snow crab,male,73,4.2,2.4,10,5825
159118,56.66667,-164.005,1978,snow crab,male,71,6,2.5,15,18371
159119,56.645,-163.35834,1978,snow crab,male,73,6.9,2.5,36,3973
159120,56.655,-162.76833,1978,snow crab,male,68,5.6,2.7,37,1658
159121,56.68333,-162.17583,1978,snow crab,male,71,5,3.5,38,1381
170287,57.005,-167.70084,1978,snow crab,female,77,7,3.4,93,97234
170288,57.00083,-167.075,1978,snow crab,female,73,6.9,3.4,89,47974
158032,60.68667,-171.39584,1978,snow crab,male,60,6.8,0.6,111,25068
158914,55.33583,-163.9925,1978,snow crab,male,75,6.6,3.5,52,1215
158915,55.33167,-163.4025,1978,snow crab,male,49,6.1,4.5,53,553
158916,55.6875,-166.97167,1978,snow crab,male,128,6.5,3.9,67,414
158917,55.67834,-166.37334,1978,snow crab,male,121,6,3.9,68,234
158913,55.335,-164.60083,1978,snow crab,male,99,6.2,3.5,59,14089
158918,55.67667,-165.805,1978,snow crab,male,115,5.8,3.6,3,152
158919,55.66667,-165.1675,1978,snow crab,male,104,4.9,3.3,4,2220
158920,55.64834,-164.59,1978,snow crab,male,93,6.5,3.3,58,6331
158921,55.65167,-164.01,1978,snow crab,male,90,6.4,3.1,57,5141
158922,55.68833,-163.40917,1978,snow crab,male,80,6.5,3.3,56,4179
158923,56.00083,-167.61,1978,snow crab,male,128,6.5,3.9,71,351
158924,56.00584,-167.01834,1978,snow crab,male,130,6.1,3.8,70,1381
158925,56.0025,-166.38917,1978,snow crab,male,119,6.2,3.7,69,818
158926,56.0125,-165.76917,1978,snow crab,male,106,5.6,3.6,4,304
158927,55.9975,-165.17917,1978,snow crab,male,93,4.7,3.2,5,3419
158928,55.99584,-164.58667,1978,snow crab,male,90,4.8,3.2,12,1519
158929,55.98167,-163.98833,1978,snow crab,male,90,4.9,3.5,13,8358
158930,55.98167,-163.38667,1978,snow crab,male,84,5.6,2.8,50,4973
158931,55.97667,-162.80334,1978,snow crab,male,75,6,3.4,55,6354
158932,55.985,-162.22667,1978,snow crab,male,62,6.9,3.8,46,760
158933,56.01084,-168.20417,1978,snow crab,male,144,6,4,72,127
158934,56.34334,-167.65834,1978,snow crab,male,128,5.9,3.4,32,1251
158030,60.35167,-172.05167,1978,snow crab,male,57,6.6,0.4,109,51048
158935,56.32417,-167.00917,1978,snow crab,male,110,6.7,3.6,34,4238
158936,56.36834,-166.4475,1978,snow crab,male,101,6.3,3.4,62,8402
158912,55.3425,-165.16084,1978,snow crab,male,106,5.4,3.6,3,1243
158937,56.34083,-165.83084,1978,snow crab,male,90,6.2,2.7,61,2592
158938,56.32834,-165.20084,1978,snow crab,male,84,4.4,2.4,6,4685
158939,56.32417,-164.5875,1978,snow crab,male,84,4.6,2.4,11,8864
158940,56.3275,-163.99,1978,snow crab,male,84,4.9,2.5,14,4305
158941,56.3225,-163.40334,1978,snow crab,male,80,6,2.9,49,1085
158942,56.31917,-162.81,1978,snow crab,male,75,5.7,2.8,48,760
158943,56.32167,-162.23584,1978,snow crab,male,77,5.9,3.5,47,829
158944,56.3325,-161.645,1978,snow crab,male,60,6,3.5,45,285
158945,56.32417,-161.0075,1978,snow crab,male,51,5.5,4.5,44,434
158946,56.33583,-168.225,1978,snow crab,male,146,6.7,3.7,74,27350
158947,56.24917,-169.44667,1978,snow crab,male,276,4.9,3.7,11,1329
158948,56.64334,-167.67584,1978,snow crab,male,104,5.6,3.4,31,13105
173043,60.995,-171.5125,1978,snow crab,female,57,6.8,0.6,112,26587
158911,55.33417,-165.77917,1978,snow crab,male,119,5.4,3.8,2,84
170467,57.32334,-165.82167,1978,snow crab,female,66,6,3,59,228
170468,57.31417,-165.1175,1978,snow crab,female,66,6.4,3.2,58,253
170469,57.30167,-164.63833,1978,snow crab,female,64,6.4,2.9,57,1063
170470,57.33583,-163.98917,1978,snow crab,female,60,5.1,1.8,17,1013
170471,57.32167,-163.36583,1978,snow crab,female,51,4,2,18,380
158910,55.33083,-166.40834,1978,snow crab,male,128,6.1,4,60,1646
157186,59.3225,-177.03,1978,snow crab,male,148,7.4,1.9,170,18422
158909,55.32334,-166.96667,1978,snow crab,male,134,6.2,3.9,63,138
158908,55.3475,-167.55,1978,snow crab,male,141,6.3,3.9,64,138
158907,55.015,-164.58333,1978,snow crab,male,64,5.8,4.6,51,217
158906,54.99917,-165.15917,1978,snow crab,male,106,4.9,3.8,2,2533
158905,55.005,-165.74083,1978,snow crab,male,121,5.2,4,1,89
158904,55.01917,-166.335,1978,snow crab,male,137,6,3.9,61,967
158903,55.0175,-166.95167,1978,snow crab,male,148,6.4,4,62,553
167886,58.68417,-176.8225,1978,snow crab,female,134,7.4,2.7,165,9875
167885,58.66834,-176.22917,1978,snow crab,female,139,7.8,2.8,164,89226
167884,58.67334,-175.57,1978,snow crab,female,134,7.2,3.4,161,4482
167883,58.66659,-174.23849,1978,snow crab,female,155,7.5,3.9,147,11817
167882,58.67084,-173.59334,1978,snow crab,female,124,7.7,3.5,148,12111
156484,57.6575,-170.915,1978,snow crab,male,82,5.2,3.3,29,103318
156483,57.65584,-170.305,1978,snow crab,male,70,7.6,3.9,99,51200
156482,57.65917,-169.675,1978,snow crab,male,68,7,3,98,82996
156481,57.66167,-169.06333,1978,snow crab,male,68,7.5,3,136,37420
156480,57.67334,-168.44917,1978,snow crab,male,68,7.8,3.9,135,42160
156479,57.65,-162.11084,1978,snow crab,male,46,6.5,5.5,113,169
157185,59.3225,-176.36333,1978,snow crab,male,135,7.6,2.2,171,8296
157184,59.3225,-175.72334,1978,snow crab,male,134,7.6,2.4,172,3039
157352,59.645,-171.9,1978,snow crab,male,77,7.2,0.8,125,61696
157353,59.665,-172.59334,1978,snow crab,male,84,8,1.1,178,35610
157354,59.66667,-173.27,1978,snow crab,male,95,8.1,2,179,7996
157355,59.66584,-173.89084,1978,snow crab,male,102,8,3,180,1628
157356,59.65417,-176.565,1978,snow crab,male,137,7.3,2.8,184,2503
157357,59.6625,-177.16667,1978,snow crab,male,177,7.2,2.8,185,7217
157358,60.02334,-171.29583,1978,snow crab,male,66,6.5,0.1,107,55682
157359,59.98167,-171.9525,1978,snow crab,male,64,7.2,1,124,2127
157180,59.33083,-173.115,1978,snow crab,male,101,8.2,2.8,176,228
157179,59.33584,-172.49834,1978,snow crab,male,86,8.3,1.8,177,75761
157183,59.3475,-175.08667,1978,snow crab,male,132,7.7,3.3,173,1424
157182,59.3175,-174.41667,1978,snow crab,male,119,7.9,3.5,174,709
157181,59.33417,-173.77,1978,snow crab,male,110,8,2.9,175,480
